Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__N-Ribosylnicotinamide_phosphorylase_(EC_2.4.2.1)	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Predicted_N-ribosylNicotinamide_CRP-like_regulator	0	0	0	0	172	0	224	0	1	0	0	0	53	1	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Quinolinate_phosphoribosyltransferase_[decarboxylating]_(EC_2.4.2.19)	1509	894	1209	1363	248	1032	710	0	0	0	0	0	32	0	0	1	0	0	3	0	0	44	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Quinolinate_synthetase_(EC_2.5.1.72)	1303	839	1054	1296	234	1053	634	1	0	0	2	0	21	0	0	0	0	0	2	0	0	108	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Ribosyl_nicotinamide_transporter_PnuC-like	1	0	0	0	298	0	0	89	3	101	1	13	121	9	3	7	40	48	8	98	72	14	2
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Ribosylnicotinamide_kinase_(EC_2.7.1.22)	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	2	1	1	3	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_and_NADP_cofactor_biosynthesis_global;g__Substrate-specific_component_NiaX_of_predicted_niacin_ECF_transporter	0	0	0	0	0	0	311	573	47	609	531	484	255	782	700	586	788	511	918	749	920	879	17
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_consumption;g__DNA_ligase_(EC_6.5.1.2)	2336	1336	1887	2234	920	1666	2182	2572	1077	2295	1721	1505	672	2694	2965	2097	2575	1981	3771	3031	3016	3643	21
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Core_component_Spy1425_of_predicted_NAD-regulated_ECF_transporter_for_niacin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__L-aspartate_oxidase_(EC_1.4.3.16)	2484	1506	2083	2213	384	1906	1229	0	0	0	0	0	67	0	0	0	2	0	0	0	0	0	1
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Nicotinamidase_(EC_3.5.1.19)	1119	648	861	1064	155	911	849	424	218	418	377	349	118	483	518	386	486	426	858	720	504	583	3
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Nudix-related_transcriptional_regulator_NrtR	747	0	555	0	26	563	779	724	44	480	467	604	176	923	1120	407	737	417	1390	1131	1276	1150	6
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Predicted_NAD_regulator_in_Alphaproteobacteria	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Predicted_nicotinate-regulated_transporter_BH3254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NAD_and_NADP;f__NAD_regulation;g__Transcriptional_repressor_for_NAD_biosynthesis_in_gram-positives	15	1	8	3	0	2	287	663	75	824	658	466	173	692	685	585	766	623	1004	851	761	773	11
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Molybdopterin_cytosine_dinucleotide;g__CTP:molybdopterin_cytidylyltransferase	0	0	0	0	134	0	413	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Molybdopterin_cytosine_dinucleotide;g__Molybdopterin_biosynthesis_enzyme	0	0	1	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Molybdopterin_cytosine_dinucleotide;g__Periplasmic_aromatic_aldehyde_oxidoreductase_FAD_binding_subunit_YagS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Molybdopterin_cytosine_dinucleotide;g__Periplasmic_aromatic_aldehyde_oxidoreductase_molybdenum_binding_subunit_YagR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__ATPase_component_YkoD_of_energizing_module_of_thiamin-regulated_ECF_transporter_for_HydroxyMethylPyrimidine	1128	638	843	939	23	767	494	5	0	51	0	7	13	3	2	1	9	0	0	1	0	78	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Glycine_oxidase_ThiO_(EC_1.4.3.19)	39	6	12	18	0	8	102	11	4	21	10	12	15	149	307	13	49	0	23	90	130	599	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Hydroxymethylpyrimidine_ABC_transporter_ATPase_component	16	2	12	2	0	3	124	334	16	180	177	135	35	303	297	257	352	244	366	322	243	263	1
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Hydroxymethylpyrimidine_ABC_transporter_transmembrane_component	19	4	16	28	0	4	2	130	8	120	105	86	53	145	224	120	134	93	195	131	158	138	1
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Predicted_hydroxymethylpyrimidine_transporter_CytX	1	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Predicted_thiamin_transporter_PnuT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Predicted_thiazole_transporter_ThiU	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Substrate-specific_component_ThiT_of_thiamin_ECF_transporter	0	0	0	0	1	0	185	295	261	145	147	257	108	377	504	132	269	165	588	471	445	512	2
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Sulfur_carrier_protein_adenylyltransferase_ThiF	310	165	142	162	222	125	207	8	103	22	6	13	32	124	197	9	35	0	19	44	110	570	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Thiamin_ABC_transporter_ATPase_component	0	0	0	18	222	2	0	1	3	0	0	1	25	0	1	0	3	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Thiamin_ABC_transporter_substrate-binding_component	0	0	0	10	153	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Thiamin_ABC_transporter_transmembrane_component	1009	548	765	893	422	680	456	0	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Thiamine-monophosphate_kinase_(EC_2.7.4.16)	2	3	0	0	146	0	0	0	402	0	0	0	37	0	0	1	42	0	0	0	3	59	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Thiazole_biosynthesis_protein_ThiG	1127	601	935	899	202	839	585	6	609	10	2	18	33	97	138	6	72	0	15	37	92	481	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__NULL;f__Thiamin_biosynthesis;g__Transmembrane_component_YkoC_of_energizing_module_of_thiamin-regulated_ECF_transporter_for_HydroxyMethylPyrimidine	1336	687	1097	1239	48	939	874	3	0	54	6	6	19	14	76	1	38	2	2	1	20	229	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__D-3-phosphoglycerate_dehydrogenase_(EC_1.1.1.95)	2737	1667	2227	2749	449	2219	1431	1747	167	1765	1566	1363	713	2426	2633	1612	2217	1601	2921	2475	2503	2997	57
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__D-erythrose-4-phosphate_dehydrogenase_(EC_1.2.1.72)	0	0	1	0	216	0	0	0	0	1	0	0	51	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Erythronate-4-phosphate_dehydrogenase_(EC_1.1.1.290)	0	0	0	0	330	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Predicted_transcriptional_regulator_of_pyridoxine_metabolism	1354	825	980	1154	51	1055	803	913	84	1228	827	558	332	1136	1042	969	1183	814	1434	1103	1390	2156	85
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Pyridoxal_kinase_(EC_2.7.1.35)	1467	914	1058	1399	533	1142	783	8	328	39	0	9	51	1	2	0	1	1	2	0	1	53	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Pyridoxamine_5'-phosphate_oxidase_(EC_1.4.3.5)	0	0	0	12	70	0	0	0	3	3	0	0	11	0	0	0	0	0	0	0	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Pyridoxine_5'-phosphate_synthase_(EC_2.6.99.2)	1	0	0	8	162	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Pyridoxine_biosynthesis_glutamine_amidotransferase_glutaminase_subunit_(EC_2.4.2.-)	1058	607	798	930	38	836	717	45	1	59	6	24	20	149	180	51	80	5	32	68	86	554	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Pyridoxine_biosynthesis_glutamine_amidotransferase_synthase_subunit_(EC_2.4.2.-)	1791	1027	1377	1687	54	1309	1119	54	2	108	4	44	25	224	367	74	195	5	50	105	241	1106	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Pyridoxine;f__Pyridoxin_(Vitamin_B6)_Biosynthesis;g__Substrate-specific_component_PdxT_of_predicted_pyridoxine_ECF_transporter	0	0	0	0	0	0	0	9	0	28	2	12	5	1	3	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Coenzyme_PQQ_synthesis;g__Coenzyme_PQQ_synthesis_protein_C	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Coenzyme_PQQ_synthesis;g__Similar_to_coenzyme_PQQ_synthesis_protein_B	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__14-dihydroxy-2-naphthoate_octaprenyltransferase_(EC_2.5.1.-)	888	554	693	784	541	696	1234	15	330	27	7	11	62	149	147	23	101	2	30	72	116	677	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid_synthase_(EC_2.2.1.9)	48	8	20	10	438	7	1240	31	1209	30	11	34	52	407	147	45	96	2	64	118	294	1583	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate_synthase_(EC_4.2.99.20)	10	2	2	0	108	2	421	9	544	8	2	7	38	102	74	19	22	2	26	52	68	487	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__Menaquinone-specific_isochorismate_synthase_(EC_5.4.4.2)	28	7	16	7	259	9	789	29	300	20	8	14	49	208	126	20	27	2	45	71	175	938	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__Naphthoate_synthase_(EC_4.1.3.36)	13	6	11	4	64	3	697	17	664	19	6	2	33	92	151	19	90	0	30	45	79	737	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_and_Phylloquinone_Biosynthesis;g__O-succinylbenzoic_acid--CoA_ligase_(EC_6.2.1.26)	85	8	30	17	231	11	1112	48	1387	125	12	8	138	50	247	34	40	1	8	20	37	347	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_Biosynthesis_via_Futalosine_--_gjo;g__3-polyprenyl-4-hydroxybenzoate_carboxy-lyase_(EC_4.1.1.-)	4	2	1	9	520	2	0	1587	112	1108	1184	1318	601	2021	2212	752	1482	1046	2425	2394	1946	1869	143
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Menaquinone_Biosynthesis_via_Futalosine_--_gjo;g__Menaquinone_via_futalosine_step_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Pyrroloquinoline_Quinone_biosynthesis;g__Coenzyme_PQQ_synthesis_protein_E	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Pyrroloquinoline_Quinone_biosynthesis;g__Microsomal_dipeptidase_(EC_3.4.13.19)	33	6	11	28	0	7	2	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Ubiquinone_Biosynthesis;g__2-octaprenyl-6-methoxyphenol_hydroxylase_(EC_1.14.13.-)	2	0	0	34	389	1	0	0	0	0	0	0	59	0	0	0	0	1	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Ubiquinone_Biosynthesis;g__3-demethylubiquinone-9_3-methyltransferase_(EC_2.1.1.64)	0	1	0	18	195	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Ubiquinone_Biosynthesis;g__3-polyprenyl-4-hydroxybenzoate_carboxy-lyase_UbiX_(EC_4.1.1.-)	2	0	0	11	8	0	0	571	37	403	489	548	197	796	818	476	624	421	866	772	815	797	9
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Ubiquinone_Biosynthesis;g__NAD(P)H-flavin_reductase_(EC_1.5.1.29)_(EC_1.16.1.3)	0	0	0	0	207	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Quinone_cofactors;f__Ubiquinone_Biosynthesis;g__Protein_YigP_(COG3165)_clustered_with_ubiquinone_biosynthetic_genes	1	0	0	2	205	0	0	0	0	0	1	0	27	2	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__Flavodoxin	122	102	81	163	193	242	706	446	179	297	295	282	194	526	561	271	454	251	674	579	544	527	5
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__Flavodoxin_1	0	0	0	0	91	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__Flavodoxin_2	590	347	454	533	138	508	330	534	55	422	421	418	168	638	797	429	524	442	880	700	577	602	5
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__Flavoprotein_MioC	0	0	0	0	171	0	0	0	6	0	0	0	54	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__Hypothetical_flavoprotein_YqcA_(clustered_with_tRNA_pseudouridine_synthase_C)	0	0	0	0	177	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Flavodoxin;g__NAD(P)H_oxidoreductase_YRKL_(EC_1.6.99.-)	589	349	454	523	25	508	333	0	1	2	0	0	68	0	4	0	0	0	1	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__5-amino-6-(5-phosphoribosylamino)uracil_reductase_(EC_1.1.1.193)	1483	875	1229	1360	307	1138	801	12	527	23	8	5	55	21	149	12	22	0	7	9	36	331	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__67-dimethyl-8-ribityllumazine_synthase_(EC_2.5.1.9)	1108	671	907	945	160	827	527	3	307	16	3	1	25	10	44	7	21	0	1	2	19	162	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__GTP_cyclohydrolase_II_(EC_3.5.4.25)	1826	315	1350	477	148	1464	341	5	138	19	4	4	34	24	108	13	52	1	4	12	70	551	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__Pyrimidine_deaminase_archaeal_predicted_(EC_3.5.4.26)	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__Riboflavin_synthase_alpha_chain_(EC_2.5.1.9)	1153	590	906	1037	110	669	479	3	326	4	2	2	19	10	72	7	13	0	2	8	34	247	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__Riboflavin_transporter_PnuX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__Riboflavin_FMN_and_FAD_metabolism;g__Substrate-specific_component_RibU_of_riboflavin_ECF_transporter	1253	399	984	535	61	912	1091	431	21	223	256	304	119	581	663	247	404	290	706	604	700	741	9
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Riboflavin_FMN_FAD;f__riboflavin_to_FAD;g__34-dihydroxy-2-butanone_4-phosphate_synthase	24	2	14	9	150	5	7	0	350	0	0	0	32	0	0	0	18	0	0	0	4	55	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Bilin_Biosynthesis;g__Heme_oxygenase_(EC_1.14.99.3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	70	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Chlorophyll_Biosynthesis;g__Protoporphyrin_IX_Mg-chelatase_subunit_I_(EC_6.6.1.1)	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Adenosylcobinamide-phosphate_guanylyltransferase_(EC_2.7.7.62)	17	4	12	7	161	6	3	0	188	0	0	0	19	0	1	0	0	0	0	0	1	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Alpha-ribazole-5'-phosphate_phosphatase_(EC_3.1.3.73)	0	0	0	1	104	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cob(I)alamin_adenosyltransferase_(EC_2.5.1.17)	28	7	12	27	137	8	2	0	493	0	0	0	39	0	0	0	0	0	0	0	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalamin_biosynthesis_protein_CbiG	32	8	17	17	0	10	1	0	351	0	0	0	42	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalt-precorrin-2_C20-methyltransferase_(EC_2.1.1.130)	8	2	6	9	0	2	1	0	329	0	0	0	26	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalt-precorrin-4_C11-methyltransferase_(EC_2.1.1.133)	20	1	5	12	0	4	1	0	348	0	0	0	40	0	0	0	0	0	0	0	1	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalt-precorrin-6_synthase_anaerobic	26	4	15	24	0	10	1	0	288	0	0	0	48	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalt-precorrin-6x_reductase_(EC_1.3.1.54)	13	4	12	16	0	3	3	0	339	0	0	0	42	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobalt-precorrin-8x_methylmutase_(EC_5.4.1.2)	24	3	11	15	0	3	0	0	320	0	0	0	24	0	0	0	1	0	0	0	0	3	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobyric_acid_synthase	26	3	18	18	0	7	4	0	475	0	0	0	48	0	0	0	0	2	2	0	5	2	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Cobyrinic_acid_AC-diamide_synthase	20	3	15	18	1	4	4	0	530	0	0	0	44	0	0	0	0	0	1	1	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_(EC_2.4.2.21)	15	2	11	17	166	2	2	0	1046	0	0	0	36	0	0	0	0	0	0	0	0	2	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Cobalamin_synthesis;g__Sirohydrochlorin_cobaltochelatase_CbiK_(EC_4.99.1.3)	0	0	0	0	0	0	0	0	1233	0	0	0	53	0	0	0	0	0	0	0	0	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__56-dimethylbenzimidazole_synthase_flavin_destructase_family	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__Additional_lipoprotein_component_of_predicted_cobalamin_ECF_transporter	0	2	0	0	0	0	3	3	0	14	0	8	3	1	0	0	0	0	0	0	0	2	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__Adenosylcobinamide-phosphate_synthase	42	7	18	13	0	6	8	0	239	0	0	0	31	0	0	0	0	0	0	0	1	1	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__Aerobic_cobaltochelatase_CobS_subunit_(EC_6.6.1.2)	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__Aerobic_cobaltochelatase_CobT_subunit_(EC_6.6.1.2)	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__CblX_a_non-orthologous_displasment_for_Alpha-ribazole-5'-phosphate_phosphatase	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__CblY_a_non-orthologous_displasment_for_Alpha-ribazole-5'-phosphate_phosphatase	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Cofactors_Vitamins_Prosthetic_Groups_Pigments;o__Tetrapyrroles;f__Coenzyme_B12_biosynthesis;g__CblZ_a_non-orthologous_displasment_for_Alpha-ribazole-5'-phosphate_phosphatase	967	348	769	536	29	787	285	0	0	0	0	0	0	0	0	0	12	0	1	0	1	42	0
